,idx,beta,pval,cilb,ciub,i2,tau2
APLN,25176,1.27534470331247,0.000282502228462831,0.586900456269043,1.9637889503559,98.1086488934636,2.69355689577288
ABCC1,1027,0.506893229341483,0.000282711035493668,0.233252656504615,0.78053380217835,98.2492517945012,0.417419204137987
NCL,23090,0.238894307515811,0.000283215024723359,0.10991358859666,0.367875026434963,97.3478298354718,0.0904120786059518
DPYD,12032,-0.866862757140383,0.00028493188252519,-1.33508930425919,-0.398636210021577,99.2333557661981,1.27859037847612
PRKAA2,21822,-1.21932362523969,0.000285469509014494,-1.8780164612728,-0.56063078920657,99.1992612970026,2.48790111854341
FES,10124,-0.537722687752339,0.000289241876728056,-0.828478547071049,-0.246966828433629,97.9237689700549,0.453978035052939
WWOX,9343,-0.37576580498825,0.000290984236647851,-0.579035867838016,-0.172495742138484,97.7561289153083,0.231516291117659
CSF2,25726,2.37295588443575,0.000294485905051622,1.08821116106323,3.65770060780826,96.0722827094186,8.2010581280489
NT5C2,18150,-0.314363224894778,0.000295019107651049,-0.484584983478079,-0.144141466311476,95.6666143162536,0.14387429078901
PSMC3,5850,0.191308516687239,0.000296741436029735,0.0876754267181144,0.294941606656364,93.4496815564717,0.0531365323178257
SLC1A1,15896,-1.14117221718751,0.00029726710582343,-1.75943105826669,-0.522913376108327,98.4023269689513,2.08773652368692
GNAQ,22625,-0.464422067662235,0.000300819816917769,-0.71624862889516,-0.21259550642931,98.9855061301794,0.362301504236222
AVPR1A,10728,-1.83138528490397,0.000310925465157756,-2.82678911229924,-0.835981457508699,99.0322180151389,5.7162221999854
SLC9A5,6651,0.772983428415388,0.000312532633300471,0.352691506832879,1.1932753499979,98.2270653945519,0.987684735167155
KCNN4,13258,0.928681076731156,0.000317273470675339,0.423183543946522,1.43417860951579,95.2483242957888,1.31841532614111
HUS1,17836,0.249706670445521,0.000319351927345819,0.113722792924312,0.385690547966731,97.8661543420519,0.103431745010429
ZEB1,14825,-0.933867927202859,0.000327896775573543,-1.44340163727959,-0.424334217126127,99.0255989578019,1.45435822694308
SCN1A,20029,-1.6018543142748,0.000330907758475051,-2.47643234658332,-0.727276281966283,95.8519673126983,3.96556710912161
SLC5A8,7669,-3.07714599357218,0.000334239155261745,-4.75842492531932,-1.39586706182504,98.7329135081148,15.1955210940629
PDHB,5264,-0.343990201930245,0.000340593828155899,-0.532196120952748,-0.155784282907743,98.5242514458854,0.20586555031992
CA3,5607,-1.54736833388245,0.00034219852033599,-2.39426374374007,-0.700472924024826,98.7806433111063,4.12978095888294
ERG,23286,-0.868276423521519,0.00034412936011322,-1.34369091143895,-0.392861935604087,99.0453723374445,1.29939192464731
IPO8,21568,-0.198810373630961,0.000345556694623605,-0.307699551274475,-0.0899211959874477,97.0213719870649,0.0660523299604488
NDUFA12,6636,0.26060991377091,0.000349774146636963,0.117746252230954,0.403473575310866,95.367666406005,0.107959880041452
GATA1,30114,-1.27733205968938,0.000352009637534039,-1.97787892923836,-0.576785190140408,95.4002287715379,2.46424463056529
IFNGR2,9203,0.346467479571565,0.000354726483924422,0.156341911297869,0.536593047845261,97.3431735383034,0.196870417975787
PGGT1B,20417,-0.24697314000207,0.000367977760571614,-0.382866567834645,-0.111079712169496,98.0577464215171,0.102706576347539
MMP8,623,2.23709149461066,0.000368428698275991,1.00605289108319,3.46813009813813,94.8342638756264,7.69552863552483
ESRRB,9844,-1.63015973879466,0.000371724310468836,-2.52780200232767,-0.732517475261642,97.9023328139102,4.37516176550063
CYSLTR1,15272,-0.764558703277554,0.000374558186601714,-1.18579663829328,-0.34332076826183,97.6024167040079,0.980426319802285
CFLAR,28488,-0.358615069184773,0.000374651804577402,-0.556199714126204,-0.161030424243341,98.1269849199089,0.217626595141663
NDUFA7,19878,0.324240909730833,0.000377081768257931,0.145509877820214,0.502971941641453,95.435075886821,0.171201099849533
PDE4D,17247,-0.696681728638446,0.000393682883056022,-1.08194193904159,-0.311421518235299,98.1206301142247,0.821192477229217
CHRM1,12342,-2.1499257343215,0.00040542951581704,-3.34142815170618,-0.95842331693681,97.5459843365207,7.52466303264682
PRKG2,128,-1.38470033015553,0.000412702603307097,-2.15313106735675,-0.6162695929543,98.5646755910027,3.26992196340532
DCK,18708,0.29291102504564,0.000418478589758916,0.130192480016572,0.455629570074708,94.8676001269564,0.138325853435884
HIPK2,21896,-0.417575670983768,0.000424457801573862,-0.64979545963032,-0.185355882337216,96.1327633743616,0.282293909046387
STK33,24478,-1.24901060223202,0.000430939762723446,-1.94439588171073,-0.553625322753312,99.0140569549825,2.78423187666854
ANGPT2,6944,0.964433118232326,0.000433239317395925,0.427270636394942,1.50159560006971,98.0852928055649,1.60488913551642
TOP2B,18641,-0.200124998654632,0.000441019445917278,-0.311738930797992,-0.088511066511273,95.0392501780541,0.0641447623224866
TIE1,30410,-0.852261845479803,0.000470712964059088,-1.32994393775117,-0.374579753208439,98.8776968994813,1.28800901561944
NDUFS5,17499,0.273368133168726,0.000477022708812829,0.119992843024371,0.426743423313082,93.8861953269083,0.117886344350883
SLC28A2,27742,-1.24179547896435,0.00048068465324986,-1.93892196283568,-0.544668995093019,94.5025351551953,2.33534189743314
PCSK5,29921,-0.777382857426991,0.000498766128296919,-1.21503278118762,-0.339732933666364,98.100048821841,1.07214041553123
CHRNG,4012,1.18675864689222,0.000511437395441542,0.51734587086561,1.85617142291883,84.413876121127,1.97419832539443
SHBG,11994,-1.11547687013691,0.000514563076420978,-1.74497805926017,-0.485975681013655,99.0059828017836,2.27025917878203
CYP26B1,18560,-0.912434902951509,0.000520269622418495,-1.42779206190894,-0.397077743994077,96.5853895719762,1.4196073676934
AANAT,11114,0.958220236397984,0.000522385435332535,0.416832732975576,1.49960773982039,91.7866548288682,1.38259667582165
GDF15,21063,1.16891538550552,0.000522903842967404,0.508435908223406,1.82939486278762,97.4470546939068,2.3424586862068
TLE3,8468,0.322692832799482,0.000528427702021439,0.140211125063259,0.505174540535705,95.467895152901,0.173459036662707
NKX6-1,10435,1.80361724235509,0.000531073614184956,0.783282370637752,2.82395211407243,94.460607579518,4.92965134363246
SLC10A1,10367,-1.64483672674011,0.000550263594260337,-2.57792135262424,-0.71175210085597,97.1840741346996,4.71074157303252
CYP17A1,15943,-2.04241365706591,0.000555983733777814,-3.20197223720038,-0.882855076931436,99.4636201440575,7.63364837208565
SLCO2A1,13749,-0.829418822014094,0.000560671211067214,-1.3006217866311,-0.358215857397089,98.2072433100308,1.24268860238933
BCL2L2,1807,-0.568843346459509,0.000573996043926372,-0.892605736721809,-0.245080956197208,99.0514868472077,0.585558534627382
APOA1,16993,-1.77726707951026,0.00057623794482818,-2.78912464481241,-0.765409514208111,98.340506554198,5.79665071297027
KCNK2,27504,-2.4015672754457,0.000580370030285354,-3.76962799876132,-1.03350655213007,99.1346076570585,10.6387526503032
IDO1,14655,1.18144275691077,0.000584528612242319,0.508051758635807,1.85483375518573,96.7890960451093,2.43770733635715
PDE4B,4527,-0.610765507497303,0.000584729841578356,-0.958895062249945,-0.262635952744661,95.7163404714191,0.642980698801037
NDUFA5,19015,-0.330365921527717,0.000584917641122733,-0.518675588295896,-0.142056254759537,97.3252830876799,0.195635420101881
SCTR,22953,-1.68534043337568,0.000592139911177594,-2.64691960897738,-0.723761257773979,98.4322988572985,4.80080676208072
FXYD2,13571,-0.831063732219681,0.000592983587788525,-1.30528444738377,-0.356843017055589,96.1339937371116,1.09912359214162
ASIC3,7926,0.620968219078429,0.000597450153408418,0.266422012537981,0.975514425618878,96.406094714395,0.705161409684741
PVALB,18522,-2.32759828159326,0.000600660979796475,-3.65711999145374,-0.998076571732786,97.8840264677709,9.24937089872738
CATSPER4,6666,1.49089984357382,0.000608095655162498,0.63847011749359,2.34332956965405,92.555804970285,3.43287884749255
CXCR1,515,-1.11161759038938,0.000613634154572662,-1.74764755662504,-0.475587624153714,93.4824654354598,2.07069587696315
VIPR1,1302,-1.24811627819403,0.000630363832801293,-1.9637741585106,-0.532458397877461,99.0465120481502,2.92715949639094
BACE1,12497,-0.352917328790561,0.000630790306316209,-0.555287631515655,-0.150547026065468,97.5356868094564,0.216453954825423
GABRB1,23350,-1.71785751176727,0.000631291360834867,-2.70297583388768,-0.73273918964685,94.4513901202409,4.60106325374302
DDIT4,30029,0.608779630654665,0.000640865418108019,0.259251166202601,0.958308095106728,95.2172030875388,0.660404526945272
CD69,4274,-0.761478896894389,0.000643228617460872,-1.19880755049933,-0.324150243289445,95.913242673401,1.02280088545605
CDC42BPA,21828,-0.431681376065115,0.000652609148486478,-0.679889544718271,-0.183473207411959,97.7158338746195,0.331872098176183
TNFSF4,4176,0.558417464544678,0.000656900343440065,0.237170030134577,0.87966489895478,97.3141464719813,0.568629079319499
DNMT3A,289,0.388459087658849,0.000683590047519765,0.164269320397794,0.612648854919903,97.9016740727514,0.281571184129554
COL1A2,20400,0.835251778467291,0.000689548835839471,0.352868885632777,1.31763467130181,96.4978036513586,1.16411501145036
EDA,27557,-0.672264710537276,0.000693395339256229,-1.06069210408637,-0.283837316988185,98.2374613781623,0.848656562040293
PRKACB,490,-0.68556923852487,0.000693820091532943,-1.08170344059574,-0.289435036454002,99.1081754853916,0.890075923752567
FAP,15874,1.29042163457971,0.000703547465925739,0.543952956818183,2.03689031234123,98.2896954732395,3.02674521261659
COL4A1,13900,0.945528953182751,0.00071203602856674,0.398038198456797,1.4930197079087,97.999823732212,1.61961245617055
PTGDR,29033,-1.08344495532167,0.000713825717776921,-1.71092112668419,-0.455968783959152,98.2253295563404,2.20725127626338
BLK,16680,-1.15839571199933,0.00071607638255621,-1.8294509429237,-0.487340481074957,93.381290790902,2.12481714482672
C5,27395,-0.775245609467625,0.000721532788492018,-1.22462005549366,-0.325871163441586,98.8931203376672,1.12459813882045
CACNB2,4935,-1.0604391492484,0.000721582543221299,-1.67513069929923,-0.445747599197569,99.0383844929327,2.16242246230455
BMPR1A,25504,-0.363416394117677,0.000738718763124325,-0.574476316918946,-0.152356471316408,98.0296596644094,0.234507867679268
PGF,5186,0.945158344942531,0.000739051410323458,0.396222262572481,1.49409442731258,98.4129510986638,1.68454463452581
PAK4,3225,0.346255297335635,0.000739904322118308,0.145135654955202,0.547374939716067,96.7580640081974,0.21557600718206
ICAM2,4867,-0.705107730693075,0.00074162784953871,-1.11474171257478,-0.295473748811367,98.6066750447978,0.959246588065087
AMHR2,21776,-1.95553054359005,0.0007425963872294,-3.09172158331161,-0.819339503868491,97.9791811651263,7.02444435349418
EZH1,19059,-0.461962993692412,0.000747007498449914,-0.730499890269977,-0.193426097114848,98.7097172499601,0.407366021895374
USP5,14759,0.24999815226329,0.000750351622609517,0.104622358496914,0.395373946029666,97.6235923312218,0.114098305988336
SCN3B,23150,-1.36176322819565,0.000758859930278272,-2.15436956768557,-0.569156888705716,99.1809517326593,3.63637305018229
MYLK2,13317,1.20759455026137,0.000766461543129822,0.504146834705738,1.911042265817,96.409736937412,2.63622073024792
GZMB,27603,0.721513025680225,0.00076727881977145,0.301180674596443,1.14184537676401,94.5215774046795,0.934605764918192
PLG,26386,-2.78746010609552,0.000791473174716346,-4.41550322168809,-1.15941699050296,98.7449960845802,14.8128713635676
GPR35,556,0.773869243953623,0.000795360830426112,0.321700766924806,1.22603772098244,97.7426320219264,1.12819812518033
SERPINF1,2537,-0.972959647236044,0.000795756537837679,-1.54147911661528,-0.404440177856808,98.3914041440369,1.78639809817015
CHRNA9,10519,1.63688714504262,0.000797720615133006,0.680227224335658,2.59354706574958,93.3061034478777,4.53040727684592
EIF5A,15555,0.348872846655849,0.000801530700856465,0.144897897402174,0.552847795909523,97.6396316467699,0.229488039813437
DFFB,23025,0.254825698641038,0.000815324740365535,0.105626788332898,0.404024608949179,93.6231112847847,0.112011736175182
TRPM1,6053,-1.43764345505097,0.000826476254843557,-2.28032333262589,-0.594963577476052,95.3866814396905,3.59845955423055
TUBB4B,20615,0.312107690910386,0.000829749240928439,0.129104624108682,0.495110757712089,94.1780813864883,0.16903564250605
CLCN7,29172,0.303109104251274,0.000840377992990943,0.125194224194842,0.481023984307705,97.3717559189256,0.174228583130977
PNMT,3667,-1.45536392141288,0.000854005469126694,-2.3107590567444,-0.599968786081358,96.8937407907394,3.88202889116017
CYP3A4,4966,-2.12137113891892,0.000860513157717013,-3.36900438576294,-0.8737378920749,98.1382638243378,8.50265167054315
JAK3,23310,0.554945536374088,0.000872337969177673,0.228195175111003,0.881695897637174,95.3831105966197,0.573819361082988
CDK13,27232,0.172375147559543,0.000880553180928546,0.0708014557713561,0.273948839347731,95.9585082113517,0.0530023343414543
CD40LG,7109,-0.846145124138266,0.000884556555630496,-1.34493379812918,-0.34735645014735,95.3868571001989,1.3138167597749
LTB4R2,18625,0.625742280201902,0.000891945343360688,0.256619906646856,0.994864653756948,97.46560824858,0.74876223957386
KCNJ5,475,-0.944645029189004,0.000898854458904785,-1.50224798385604,-0.387042074521972,97.6489677118229,1.72309513015381
PSMC6,16231,0.150542840093195,0.000903373438053086,0.0616432628698314,0.239442417316558,94.7779629959186,0.0415151065926905
KCNN2,16097,-1.35369630649348,0.000917446800358307,-2.15413185172469,-0.553260761262267,99.0517671685291,3.73719530620064
OXGR1,27413,-1.88952325188059,0.000928563679521884,-3.00792785681091,-0.771118646950273,98.6052031463292,7.13352740759596
KCNJ8,6891,-1.0522381696542,0.000935116885810292,-1.67542602626757,-0.429050313040823,98.9403590989064,2.15140270314
EPHX1,24842,-0.941821454496006,0.000954353232755629,-1.50057823186462,-0.383064677127394,99.42840353494,1.80052305418015
MS4A2,9900,-1.41060632199231,0.000957918094294635,-2.24774519816158,-0.573467445823041,97.8281422071165,3.61854589554107
OSM,28902,0.696678484150848,0.000958251137164693,0.283215244563587,1.11014172373811,90.9267273508984,0.834042381361094
KMT5B,8464,-0.146955914431476,0.000958871656113648,-0.234175787539918,-0.0597360413230345,94.6956199431229,0.0390542056994701
CYP46A1,24926,-0.94091161706227,0.000972153203550273,-1.5000060448094,-0.381817189315141,98.7889235872761,1.80433498475398
THRA,3460,-0.534733312707271,0.000973539879210135,-0.852513100008658,-0.216953525405884,98.6795729378806,0.558178138383105
GPR142,8945,-1.94028806293896,0.000984075964234495,-3.09441501643671,-0.786161109441209,95.2499436523714,6.73649753438769
NR3C1,14525,-0.671658421243807,0.00100172128399405,-1.07178278960711,-0.271534052880501,99.2598172585426,0.939514627100629
CLCNKB,27454,-2.02469812766863,0.00102476885263798,-3.23321649200753,-0.816179763329726,99.2350261009315,8.1054162616663
MAPK14,17728,-0.176167490552633,0.00102636553933197,-0.281333836891682,-0.0710011442135848,95.5935315044034,0.0566119681653374
ADRB1,2445,-1.44618690409087,0.0010320358772476,-2.30992279848202,-0.582451009699723,98.6660450452756,4.11687656661461
DAPK1,27664,-0.703105734246391,0.00103263022537221,-1.12305678386054,-0.283154684632242,98.637970054688,0.996137997729216
CYP2C8,25642,-1.29448628406651,0.00103761913524798,-2.06797759918485,-0.520994968948177,98.1891126031984,3.34678541871816
ABCA5,5068,-0.534194638803167,0.00105952287999998,-0.853965674264682,-0.214423603341653,98.4369395656372,0.566824813923524
RXFP1,12525,-1.45248690909788,0.00106551746441553,-2.32237497078275,-0.582598847413018,98.8194169136383,4.26250280921271
ADH5,12009,-0.404421557804081,0.0010697198727702,-0.646710251138257,-0.162132864469905,98.4955678980184,0.335695961094739
PADI4,15047,-1.21157127962918,0.00107073435626498,-1.93748232398379,-0.485660235274581,91.8509407002575,2.53529029777936
CPSF2,26428,0.166266684194239,0.00107151370632487,0.0666419931758666,0.265891375212611,95.5301991513882,0.0511798859440468
CATSPER1,2809,0.96895261477869,0.00107236280434973,0.388329884260053,1.54957534529733,96.5549902411345,1.79782815748872
SRD5A3,18368,0.380520816306026,0.00107948753572263,0.15237174100958,0.608669891602472,96.7551983153063,0.272812008830133
CDK12,4018,0.218535525959824,0.00108170473938831,0.087484783593548,0.349586268326099,95.3765798927934,0.0897582720697125
TESK2,22280,-0.471398776883215,0.00108769773872056,-0.754221139789046,-0.188576413977385,98.311870520662,0.446215031512187
SST,9670,-2.67565427452459,0.00109819905726474,-4.2822892201021,-1.06901932894707,97.2714092771415,14.0396379710734
ZFP36L2,12264,-0.511508029554676,0.00111407470021786,-0.819033674291898,-0.203982384817453,98.3740411782883,0.539467994172533
CPD,3456,0.284894733622521,0.0011183990798172,0.113554352618939,0.456235114626103,94.749891246631,0.143831734244543
BHMT,16336,-2.14393320522755,0.00112588448837546,-3.43407932095894,-0.85378708949616,98.113974903448,8.7510659941798
ABL2,17810,0.321641519685662,0.00112867094362096,0.12804687936819,0.515236160003134,96.9355484987948,0.202115350793936
TPM3,28104,0.351076361248175,0.00115031835833413,0.139414178781466,0.562738543714883,98.5033078111136,0.247767769792869
DBH,7068,-1.30394297390015,0.00117413629356042,-2.0914963230822,-0.516389624718092,98.4971074588825,3.44310397434068
